Fecha,Producto,Categoria,Canal,Precio_Unitario,Costo_Unitario,Cantidad
2025-07-28,Arroz 1kg,Alimentos,Supermercado,5500,4200,134
2025-07-28,Galletitas,Alimentos,Almacen,5000,3500,168
2025-07-28,Papel Higienico,Higiene,Almacen,18000,13000,62
2025-07-29,Aceite 900ml,Alimentos,Almacen,12000,9500,170
2025-07-29,Detergente,Limpieza,Almacen,7000,5000,80
2025-07-29,Aceite 900ml,Alimentos,Mayorista,12000,9500,142
2025-07-29,Aceite 900ml,Alimentos,Almacen,12000,9500,158
2025-07-29,Detergente,Limpieza,Supermercado,7000,5000,53
2025-07-29,Lavandina,Limpieza,Almacen,4500,3000,118
2025-07-29,Detergente,Limpieza,Supermercado,7000,5000,126
2025-07-29,Shampoo,Higiene,Supermercado,15000,11000,53
2025-07-29,Arroz 1kg,Alimentos,Almacen,5500,4200,134
2025-07-30,Shampoo,Higiene,Almacen,15000,11000,84
2025-07-30,Shampoo,Higiene,Almacen,15000,11000,159
2025-07-30,Detergente,Limpieza,Supermercado,7000,5000,39
2025-07-30,Detergente,Limpieza,Supermercado,7000,5000,136
2025-07-30,Aceite 900ml,Alimentos,Mayorista,12000,9500,16
2025-07-30,Aceite 900ml,Alimentos,Supermercado,12000,9500,35
2025-07-30,Detergente,Limpieza,Almacen,7000,5000,57
2025-07-30,Shampoo,Higiene,Almacen,15000,11000,147
2025-07-30,Shampoo,Higiene,Mayorista,15000,11000,151
2025-07-30,Lavandina,Limpieza,Supermercado,4500,3000,146
2025-07-31,Aceite 900ml,Alimentos,Almacen,12000,9500,124
2025-07-31,Papel Higienico,Higiene,Almacen,18000,13000,159
2025-07-31,Lavandina,Limpieza,Supermercado,4500,3000,19
2025-07-31,Papel Higienico,Higiene,Mayorista,18000,13000,142
2025-07-31,Shampoo,Higiene,Supermercado,15000,11000,110
2025-07-31,Detergente,Limpieza,Mayorista,7000,5000,191
2025-08-01,Detergente,Limpieza,Mayorista,7000,5000,75
2025-08-01,Detergente,Limpieza,Mayorista,7000,5000,99
2025-08-01,Shampoo,Higiene,Almacen,15000,11000,142
2025-08-01,Arroz 1kg,Alimentos,Almacen,5500,4200,61
2025-08-01,Shampoo,Higiene,Supermercado,15000,11000,117
2025-08-01,Shampoo,Higiene,Almacen,15000,11000,153
2025-08-01,Lavandina,Limpieza,Mayorista,4500,3000,93
2025-08-01,Detergente,Limpieza,Supermercado,7000,5000,42
2025-08-01,Lavandina,Limpieza,Mayorista,4500,3000,47
2025-08-01,Papel Higienico,Higiene,Almacen,18000,13000,149
2025-08-01,Shampoo,Higiene,Almacen,15000,11000,52
2025-08-02,Lavandina,Limpieza,Almacen,4500,3000,118
2025-08-02,Papel Higienico,Higiene,Almacen,18000,13000,53
2025-08-02,Aceite 900ml,Alimentos,Almacen,12000,9500,92
2025-08-02,Aceite 900ml,Alimentos,Almacen,12000,9500,137
2025-08-02,Arroz 1kg,Alimentos,Mayorista,5500,4200,122
2025-08-02,Aceite 900ml,Alimentos,Almacen,12000,9500,19
2025-08-02,Lavandina,Limpieza,Supermercado,4500,3000,33
2025-08-02,Galletitas,Alimentos,Mayorista,5000,3500,126
2025-08-03,Arroz 1kg,Alimentos,Supermercado,5500,4200,79
2025-08-03,Aceite 900ml,Alimentos,Almacen,12000,9500,112
2025-08-03,Shampoo,Higiene,Mayorista,15000,11000,194
2025-08-03,Lavandina,Limpieza,Supermercado,4500,3000,24
2025-08-03,Shampoo,Higiene,Mayorista,15000,11000,167
2025-08-03,Aceite 900ml,Alimentos,Supermercado,12000,9500,191
2025-08-04,Arroz 1kg,Alimentos,Mayorista,5500,4200,21
2025-08-04,Shampoo,Higiene,Mayorista,15000,11000,36
2025-08-04,Papel Higienico,Higiene,Almacen,18000,13000,25
2025-08-04,Lavandina,Limpieza,Mayorista,4500,3000,186
2025-08-04,Arroz 1kg,Alimentos,Mayorista,5500,4200,100
2025-08-04,Galletitas,Alimentos,Mayorista,5000,3500,126
2025-08-04,Lavandina,Limpieza,Mayorista,4500,3000,84
2025-08-04,Detergente,Limpieza,Supermercado,7000,5000,108
2025-08-05,Papel Higienico,Higiene,Supermercado,18000,13000,66
2025-08-05,Arroz 1kg,Alimentos,Supermercado,5500,4200,83
2025-08-05,Shampoo,Higiene,Almacen,15000,11000,120
2025-08-05,Galletitas,Alimentos,Supermercado,5000,3500,63
2025-08-05,Lavandina,Limpieza,Mayorista,4500,3000,130
2025-08-05,Arroz 1kg,Alimentos,Mayorista,5500,4200,145
2025-08-06,Lavandina,Limpieza,Almacen,4500,3000,97
2025-08-06,Arroz 1kg,Alimentos,Supermercado,5500,4200,158
2025-08-06,Lavandina,Limpieza,Mayorista,4500,3000,116
2025-08-06,Shampoo,Higiene,Mayorista,15000,11000,185
2025-08-06,Lavandina,Limpieza,Supermercado,4500,3000,155
2025-08-06,Arroz 1kg,Alimentos,Supermercado,5500,4200,197
2025-08-06,Galletitas,Alimentos,Almacen,5000,3500,59
2025-08-06,Lavandina,Limpieza,Supermercado,4500,3000,97
2025-08-06,Detergente,Limpieza,Supermercado,7000,5000,11
2025-08-06,Arroz 1kg,Alimentos,Almacen,5500,4200,164
2025-08-06,Lavandina,Limpieza,Supermercado,4500,3000,64
2025-08-06,Shampoo,Higiene,Mayorista,15000,11000,147
2025-08-07,Arroz 1kg,Alimentos,Almacen,5500,4200,172
2025-08-07,Arroz 1kg,Alimentos,Almacen,5500,4200,126
2025-08-07,Galletitas,Alimentos,Supermercado,5000,3500,19
2025-08-07,Galletitas,Alimentos,Mayorista,5000,3500,111
2025-08-07,Papel Higienico,Higiene,Mayorista,18000,13000,76
2025-08-07,Detergente,Limpieza,Supermercado,7000,5000,47
2025-08-07,Galletitas,Alimentos,Almacen,5000,3500,200
2025-08-08,Galletitas,Alimentos,Supermercado,5000,3500,76
2025-08-08,Detergente,Limpieza,Mayorista,7000,5000,69
2025-08-08,Galletitas,Alimentos,Mayorista,5000,3500,84
2025-08-08,Shampoo,Higiene,Mayorista,15000,11000,97
2025-08-08,Aceite 900ml,Alimentos,Mayorista,12000,9500,166
2025-08-08,Lavandina,Limpieza,Supermercado,4500,3000,150
2025-08-08,Lavandina,Limpieza,Mayorista,4500,3000,189
2025-08-08,Galletitas,Alimentos,Supermercado,5000,3500,24
2025-08-08,Aceite 900ml,Alimentos,Mayorista,12000,9500,168
2025-08-08,Galletitas,Alimentos,Supermercado,5000,3500,134
2025-08-08,Galletitas,Alimentos,Mayorista,5000,3500,200
2025-08-08,Galletitas,Alimentos,Almacen,5000,3500,66
2025-08-09,Lavandina,Limpieza,Almacen,4500,3000,32
2025-08-09,Arroz 1kg,Alimentos,Supermercado,5500,4200,86
2025-08-09,Detergente,Limpieza,Almacen,7000,5000,47
2025-08-09,Detergente,Limpieza,Supermercado,7000,5000,20
2025-08-09,Detergente,Limpieza,Almacen,7000,5000,102
2025-08-09,Detergente,Limpieza,Supermercado,7000,5000,130
2025-08-09,Aceite 900ml,Alimentos,Mayorista,12000,9500,170
2025-08-09,Arroz 1kg,Alimentos,Almacen,5500,4200,187
2025-08-09,Aceite 900ml,Alimentos,Supermercado,12000,9500,21
2025-08-09,Detergente,Limpieza,Almacen,7000,5000,110
2025-08-09,Arroz 1kg,Alimentos,Supermercado,5500,4200,94
2025-08-09,Arroz 1kg,Alimentos,Mayorista,5500,4200,103
2025-08-10,Aceite 900ml,Alimentos,Mayorista,12000,9500,188
2025-08-10,Arroz 1kg,Alimentos,Almacen,5500,4200,99
2025-08-10,Detergente,Limpieza,Supermercado,7000,5000,21
2025-08-10,Detergente,Limpieza,Supermercado,7000,5000,150
2025-08-10,Papel Higienico,Higiene,Almacen,18000,13000,172
2025-08-10,Galletitas,Alimentos,Supermercado,5000,3500,98
2025-08-10,Shampoo,Higiene,Mayorista,15000,11000,61
2025-08-10,Aceite 900ml,Alimentos,Mayorista,12000,9500,114
2025-08-11,Lavandina,Limpieza,Mayorista,4500,3000,17
2025-08-11,Papel Higienico,Higiene,Supermercado,18000,13000,125
2025-08-11,Papel Higienico,Higiene,Almacen,18000,13000,88
2025-08-11,Aceite 900ml,Alimentos,Supermercado,12000,9500,106
2025-08-11,Arroz 1kg,Alimentos,Almacen,5500,4200,33
2025-08-11,Shampoo,Higiene,Supermercado,15000,11000,10
2025-08-11,Aceite 900ml,Alimentos,Supermercado,12000,9500,92
2025-08-11,Galletitas,Alimentos,Almacen,5000,3500,195
2025-08-12,Aceite 900ml,Alimentos,Almacen,12000,9500,170
2025-08-12,Shampoo,Higiene,Mayorista,15000,11000,50
2025-08-12,Arroz 1kg,Alimentos,Almacen,5500,4200,200
2025-08-12,Galletitas,Alimentos,Almacen,5000,3500,160
2025-08-12,Shampoo,Higiene,Almacen,15000,11000,194
2025-08-12,Aceite 900ml,Alimentos,Mayorista,12000,9500,186
2025-08-12,Detergente,Limpieza,Almacen,7000,5000,165
2025-08-13,Detergente,Limpieza,Mayorista,7000,5000,22
2025-08-13,Papel Higienico,Higiene,Mayorista,18000,13000,108
2025-08-13,Aceite 900ml,Alimentos,Almacen,12000,9500,145
2025-08-13,Galletitas,Alimentos,Almacen,5000,3500,153
2025-08-13,Galletitas,Alimentos,Supermercado,5000,3500,31
2025-08-13,Papel Higienico,Higiene,Mayorista,18000,13000,190
2025-08-13,Lavandina,Limpieza,Supermercado,4500,3000,24
2025-08-13,Galletitas,Alimentos,Almacen,5000,3500,39
2025-08-13,Arroz 1kg,Alimentos,Supermercado,5500,4200,147
2025-08-13,Detergente,Limpieza,Almacen,7000,5000,135
2025-08-13,Arroz 1kg,Alimentos,Supermercado,5500,4200,94
2025-08-13,Arroz 1kg,Alimentos,Mayorista,5500,4200,91
2025-08-14,Arroz 1kg,Alimentos,Supermercado,5500,4200,155
2025-08-14,Lavandina,Limpieza,Supermercado,4500,3000,110
2025-08-14,Arroz 1kg,Alimentos,Supermercado,5500,4200,63
2025-08-14,Lavandina,Limpieza,Supermercado,4500,3000,62
2025-08-14,Aceite 900ml,Alimentos,Almacen,12000,9500,81
2025-08-14,Arroz 1kg,Alimentos,Mayorista,5500,4200,151
2025-08-14,Aceite 900ml,Alimentos,Supermercado,12000,9500,138
2025-08-14,Arroz 1kg,Alimentos,Supermercado,5500,4200,69
2025-08-14,Detergente,Limpieza,Mayorista,7000,5000,116
2025-08-14,Papel Higienico,Higiene,Supermercado,18000,13000,102
2025-08-15,Shampoo,Higiene,Supermercado,15000,11000,102
2025-08-15,Shampoo,Higiene,Mayorista,15000,11000,146
2025-08-15,Shampoo,Higiene,Supermercado,15000,11000,23
2025-08-15,Papel Higienico,Higiene,Supermercado,18000,13000,15
2025-08-15,Papel Higienico,Higiene,Supermercado,18000,13000,177
2025-08-15,Detergente,Limpieza,Almacen,7000,5000,134
2025-08-15,Shampoo,Higiene,Supermercado,15000,11000,26
2025-08-15,Arroz 1kg,Alimentos,Mayorista,5500,4200,192
2025-08-15,Aceite 900ml,Alimentos,Mayorista,12000,9500,25
2025-08-15,Lavandina,Limpieza,Supermercado,4500,3000,77
2025-08-16,Papel Higienico,Higiene,Mayorista,18000,13000,170
2025-08-16,Lavandina,Limpieza,Mayorista,4500,3000,123
2025-08-16,Galletitas,Alimentos,Supermercado,5000,3500,37
2025-08-16,Galletitas,Alimentos,Mayorista,5000,3500,119
2025-08-16,Arroz 1kg,Alimentos,Almacen,5500,4200,96
2025-08-16,Lavandina,Limpieza,Mayorista,4500,3000,46
2025-08-16,Shampoo,Higiene,Supermercado,15000,11000,193
2025-08-16,Papel Higienico,Higiene,Supermercado,18000,13000,177
2025-08-16,Detergente,Limpieza,Almacen,7000,5000,123
2025-08-17,Aceite 900ml,Alimentos,Almacen,12000,9500,94
2025-08-17,Aceite 900ml,Alimentos,Mayorista,12000,9500,163
2025-08-17,Lavandina,Limpieza,Mayorista,4500,3000,75
2025-08-17,Lavandina,Limpieza,Mayorista,4500,3000,119
2025-08-17,Galletitas,Alimentos,Almacen,5000,3500,72
2025-08-17,Shampoo,Higiene,Mayorista,15000,11000,42
2025-08-17,Shampoo,Higiene,Mayorista,15000,11000,75
2025-08-17,Lavandina,Limpieza,Mayorista,4500,3000,114
2025-08-17,Galletitas,Alimentos,Almacen,5000,3500,161
2025-08-17,Detergente,Limpieza,Almacen,7000,5000,119
2025-08-18,Shampoo,Higiene,Almacen,15000,11000,158
2025-08-18,Shampoo,Higiene,Mayorista,15000,11000,149
2025-08-18,Shampoo,Higiene,Supermercado,15000,11000,22
2025-08-18,Lavandina,Limpieza,Supermercado,4500,3000,64
2025-08-18,Detergente,Limpieza,Mayorista,7000,5000,59
2025-08-18,Detergente,Limpieza,Almacen,7000,5000,199
2025-08-18,Arroz 1kg,Alimentos,Mayorista,5500,4200,146
2025-08-19,Aceite 900ml,Alimentos,Mayorista,12000,9500,173
2025-08-19,Galletitas,Alimentos,Almacen,5000,3500,125
2025-08-19,Shampoo,Higiene,Almacen,15000,11000,86
2025-08-19,Shampoo,Higiene,Mayorista,15000,11000,63
2025-08-19,Detergente,Limpieza,Almacen,7000,5000,19
2025-08-19,Arroz 1kg,Alimentos,Supermercado,5500,4200,155
2025-08-19,Galletitas,Alimentos,Mayorista,5000,3500,71
2025-08-19,Aceite 900ml,Alimentos,Almacen,12000,9500,33
2025-08-19,Detergente,Limpieza,Almacen,7000,5000,156
2025-08-19,Galletitas,Alimentos,Supermercado,5000,3500,167
2025-08-20,Aceite 900ml,Alimentos,Supermercado,12000,9500,15
2025-08-20,Arroz 1kg,Alimentos,Supermercado,5500,4200,108
2025-08-20,Detergente,Limpieza,Supermercado,7000,5000,105
2025-08-20,Shampoo,Higiene,Almacen,15000,11000,96
2025-08-20,Lavandina,Limpieza,Mayorista,4500,3000,42
2025-08-21,Arroz 1kg,Alimentos,Supermercado,5500,4200,184
2025-08-21,Arroz 1kg,Alimentos,Mayorista,5500,4200,12
2025-08-21,Detergente,Limpieza,Supermercado,7000,5000,81
2025-08-21,Lavandina,Limpieza,Almacen,4500,3000,57
2025-08-21,Lavandina,Limpieza,Supermercado,4500,3000,182
2025-08-21,Lavandina,Limpieza,Almacen,4500,3000,124
2025-08-21,Lavandina,Limpieza,Supermercado,4500,3000,174
2025-08-21,Lavandina,Limpieza,Supermercado,4500,3000,161
2025-08-21,Arroz 1kg,Alimentos,Almacen,5500,4200,24
2025-08-21,Galletitas,Alimentos,Supermercado,5000,3500,197
2025-08-21,Lavandina,Limpieza,Almacen,4500,3000,25
2025-08-22,Papel Higienico,Higiene,Supermercado,18000,13000,28
2025-08-22,Lavandina,Limpieza,Mayorista,4500,3000,80
2025-08-22,Aceite 900ml,Alimentos,Supermercado,12000,9500,98
2025-08-22,Arroz 1kg,Alimentos,Almacen,5500,4200,153
2025-08-22,Detergente,Limpieza,Almacen,7000,5000,133
2025-08-22,Galletitas,Alimentos,Supermercado,5000,3500,52
2025-08-22,Shampoo,Higiene,Mayorista,15000,11000,23
2025-08-22,Aceite 900ml,Alimentos,Almacen,12000,9500,62
2025-08-22,Aceite 900ml,Alimentos,Mayorista,12000,9500,78
2025-08-23,Lavandina,Limpieza,Mayorista,4500,3000,42
2025-08-23,Galletitas,Alimentos,Mayorista,5000,3500,40
2025-08-23,Aceite 900ml,Alimentos,Almacen,12000,9500,58
2025-08-23,Shampoo,Higiene,Supermercado,15000,11000,196
2025-08-23,Lavandina,Limpieza,Supermercado,4500,3000,76
2025-08-23,Aceite 900ml,Alimentos,Almacen,12000,9500,117
2025-08-24,Shampoo,Higiene,Almacen,15000,11000,181
2025-08-24,Papel Higienico,Higiene,Mayorista,18000,13000,128
2025-08-24,Lavandina,Limpieza,Almacen,4500,3000,60
2025-08-24,Lavandina,Limpieza,Mayorista,4500,3000,153
2025-08-24,Shampoo,Higiene,Supermercado,15000,11000,157
2025-08-24,Lavandina,Limpieza,Almacen,4500,3000,134
2025-08-24,Arroz 1kg,Alimentos,Supermercado,5500,4200,76
2025-08-24,Galletitas,Alimentos,Mayorista,5000,3500,148
2025-08-24,Aceite 900ml,Alimentos,Supermercado,12000,9500,102
2025-08-24,Papel Higienico,Higiene,Mayorista,18000,13000,57
2025-08-24,Papel Higienico,Higiene,Mayorista,18000,13000,110
2025-08-25,Shampoo,Higiene,Supermercado,15000,11000,150
2025-08-25,Detergente,Limpieza,Supermercado,7000,5000,69
2025-08-25,Aceite 900ml,Alimentos,Almacen,12000,9500,17
2025-08-25,Arroz 1kg,Alimentos,Mayorista,5500,4200,38
2025-08-25,Aceite 900ml,Alimentos,Almacen,12000,9500,197
2025-08-25,Papel Higienico,Higiene,Supermercado,18000,13000,199
2025-08-25,Detergente,Limpieza,Almacen,7000,5000,129
2025-08-25,Arroz 1kg,Alimentos,Almacen,5500,4200,192
2025-08-25,Shampoo,Higiene,Mayorista,15000,11000,77
2025-08-26,Detergente,Limpieza,Almacen,7000,5000,29
2025-08-26,Papel Higienico,Higiene,Almacen,18000,13000,17
2025-08-26,Shampoo,Higiene,Mayorista,15000,11000,21
2025-08-26,Arroz 1kg,Alimentos,Supermercado,5500,4200,168
2025-08-26,Arroz 1kg,Alimentos,Mayorista,5500,4200,181
2025-08-26,Lavandina,Limpieza,Supermercado,4500,3000,22
2025-08-27,Papel Higienico,Higiene,Almacen,18000,13000,31
2025-08-27,Shampoo,Higiene,Mayorista,15000,11000,110
2025-08-27,Detergente,Limpieza,Mayorista,7000,5000,139
2025-08-27,Arroz 1kg,Alimentos,Mayorista,5500,4200,128
2025-08-27,Papel Higienico,Higiene,Supermercado,18000,13000,124
2025-08-27,Arroz 1kg,Alimentos,Mayorista,5500,4200,39
2025-08-27,Papel Higienico,Higiene,Mayorista,18000,13000,18
2025-08-27,Lavandina,Limpieza,Supermercado,4500,3000,139
2025-08-27,Arroz 1kg,Alimentos,Mayorista,5500,4200,34
2025-08-27,Shampoo,Higiene,Supermercado,15000,11000,101
2025-08-27,Aceite 900ml,Alimentos,Supermercado,12000,9500,119
2025-08-28,Detergente,Limpieza,Almacen,7000,5000,108
2025-08-28,Lavandina,Limpieza,Almacen,4500,3000,129
2025-08-28,Arroz 1kg,Alimentos,Almacen,5500,4200,86
2025-08-28,Lavandina,Limpieza,Supermercado,4500,3000,166
2025-08-28,Arroz 1kg,Alimentos,Mayorista,5500,4200,57
2025-08-28,Aceite 900ml,Alimentos,Mayorista,12000,9500,192
2025-08-29,Detergente,Limpieza,Supermercado,7000,5000,52
2025-08-29,Shampoo,Higiene,Supermercado,15000,11000,35
2025-08-29,Lavandina,Limpieza,Almacen,4500,3000,171
2025-08-29,Lavandina,Limpieza,Supermercado,4500,3000,72
2025-08-29,Papel Higienico,Higiene,Supermercado,18000,13000,103
2025-08-29,Aceite 900ml,Alimentos,Mayorista,12000,9500,97
2025-08-29,Galletitas,Alimentos,Mayorista,5000,3500,125
2025-08-29,Arroz 1kg,Alimentos,Almacen,5500,4200,74
2025-08-29,Papel Higienico,Higiene,Mayorista,18000,13000,191
2025-08-29,Detergente,Limpieza,Almacen,7000,5000,150
2025-08-30,Galletitas,Alimentos,Almacen,5000,3500,71
2025-08-30,Galletitas,Alimentos,Almacen,5000,3500,32
2025-08-30,Detergente,Limpieza,Mayorista,7000,5000,181
2025-08-30,Shampoo,Higiene,Supermercado,15000,11000,66
2025-08-30,Galletitas,Alimentos,Mayorista,5000,3500,104
2025-08-30,Aceite 900ml,Alimentos,Almacen,12000,9500,140
2025-08-30,Shampoo,Higiene,Supermercado,15000,11000,137
2025-08-30,Lavandina,Limpieza,Mayorista,4500,3000,12
2025-08-31,Shampoo,Higiene,Almacen,15000,11000,65
2025-08-31,Papel Higienico,Higiene,Almacen,18000,13000,124
2025-08-31,Arroz 1kg,Alimentos,Mayorista,5500,4200,98
2025-08-31,Papel Higienico,Higiene,Mayorista,18000,13000,53
2025-08-31,Shampoo,Higiene,Almacen,15000,11000,70
2025-08-31,Detergente,Limpieza,Supermercado,7000,5000,172
2025-09-01,Papel Higienico,Higiene,Supermercado,18000,13000,108
2025-09-01,Detergente,Limpieza,Mayorista,7000,5000,156
2025-09-01,Papel Higienico,Higiene,Mayorista,18000,13000,77
2025-09-01,Papel Higienico,Higiene,Almacen,18000,13000,34
2025-09-01,Aceite 900ml,Alimentos,Supermercado,12000,9500,22
2025-09-01,Arroz 1kg,Alimentos,Almacen,5500,4200,100
2025-09-01,Papel Higienico,Higiene,Mayorista,18000,13000,64
2025-09-01,Shampoo,Higiene,Supermercado,15000,11000,70
2025-09-02,Arroz 1kg,Alimentos,Mayorista,5500,4200,32
2025-09-02,Arroz 1kg,Alimentos,Almacen,5500,4200,73
2025-09-02,Shampoo,Higiene,Mayorista,15000,11000,52
2025-09-02,Arroz 1kg,Alimentos,Almacen,5500,4200,72
2025-09-02,Arroz 1kg,Alimentos,Supermercado,5500,4200,49
2025-09-03,Arroz 1kg,Alimentos,Mayorista,5500,4200,170
2025-09-03,Detergente,Limpieza,Mayorista,7000,5000,93
2025-09-03,Lavandina,Limpieza,Mayorista,4500,3000,138
2025-09-03,Shampoo,Higiene,Mayorista,15000,11000,22
2025-09-03,Detergente,Limpieza,Almacen,7000,5000,180
2025-09-03,Lavandina,Limpieza,Supermercado,4500,3000,53
2025-09-03,Lavandina,Limpieza,Mayorista,4500,3000,190
2025-09-04,Galletitas,Alimentos,Supermercado,5000,3500,29
2025-09-04,Arroz 1kg,Alimentos,Mayorista,5500,4200,65
2025-09-04,Papel Higienico,Higiene,Almacen,18000,13000,87
2025-09-04,Papel Higienico,Higiene,Mayorista,18000,13000,71
2025-09-04,Detergente,Limpieza,Supermercado,7000,5000,188
2025-09-04,Arroz 1kg,Alimentos,Supermercado,5500,4200,33
2025-09-04,Arroz 1kg,Alimentos,Mayorista,5500,4200,145
2025-09-04,Lavandina,Limpieza,Almacen,4500,3000,119
2025-09-04,Detergente,Limpieza,Mayorista,7000,5000,200
2025-09-04,Lavandina,Limpieza,Almacen,4500,3000,152
2025-09-05,Galletitas,Alimentos,Mayorista,5000,3500,179
2025-09-05,Papel Higienico,Higiene,Mayorista,18000,13000,41
2025-09-05,Detergente,Limpieza,Mayorista,7000,5000,10
2025-09-05,Lavandina,Limpieza,Mayorista,4500,3000,15
2025-09-05,Arroz 1kg,Alimentos,Supermercado,5500,4200,108
2025-09-05,Detergente,Limpieza,Mayorista,7000,5000,158
2025-09-05,Aceite 900ml,Alimentos,Almacen,12000,9500,26
2025-09-05,Aceite 900ml,Alimentos,Supermercado,12000,9500,83
2025-09-05,Lavandina,Limpieza,Almacen,4500,3000,35
2025-09-06,Papel Higienico,Higiene,Supermercado,18000,13000,166
2025-09-06,Papel Higienico,Higiene,Mayorista,18000,13000,72
2025-09-06,Detergente,Limpieza,Supermercado,7000,5000,132
2025-09-06,Arroz 1kg,Alimentos,Mayorista,5500,4200,154
2025-09-06,Galletitas,Alimentos,Supermercado,5000,3500,183
2025-09-06,Lavandina,Limpieza,Supermercado,4500,3000,167
2025-09-06,Papel Higienico,Higiene,Almacen,18000,13000,107
2025-09-06,Shampoo,Higiene,Mayorista,15000,11000,86
2025-09-06,Lavandina,Limpieza,Mayorista,4500,3000,115
2025-09-07,Arroz 1kg,Alimentos,Supermercado,5500,4200,58
2025-09-07,Lavandina,Limpieza,Mayorista,4500,3000,112
2025-09-07,Detergente,Limpieza,Mayorista,7000,5000,149
2025-09-07,Arroz 1kg,Alimentos,Mayorista,5500,4200,171
2025-09-07,Shampoo,Higiene,Mayorista,15000,11000,63
2025-09-07,Papel Higienico,Higiene,Supermercado,18000,13000,167
2025-09-07,Arroz 1kg,Alimentos,Mayorista,5500,4200,194
2025-09-07,Detergente,Limpieza,Almacen,7000,5000,174
2025-09-08,Lavandina,Limpieza,Mayorista,4500,3000,114
2025-09-08,Shampoo,Higiene,Mayorista,15000,11000,63
2025-09-08,Galletitas,Alimentos,Almacen,5000,3500,12
2025-09-08,Galletitas,Alimentos,Almacen,5000,3500,101
2025-09-08,Arroz 1kg,Alimentos,Mayorista,5500,4200,110
2025-09-08,Aceite 900ml,Alimentos,Almacen,12000,9500,78
2025-09-09,Galletitas,Alimentos,Almacen,5000,3500,107
2025-09-09,Aceite 900ml,Alimentos,Supermercado,12000,9500,168
2025-09-09,Lavandina,Limpieza,Mayorista,4500,3000,75
2025-09-09,Shampoo,Higiene,Almacen,15000,11000,154
2025-09-09,Lavandina,Limpieza,Mayorista,4500,3000,82
2025-09-09,Detergente,Limpieza,Mayorista,7000,5000,46
2025-09-09,Aceite 900ml,Alimentos,Mayorista,12000,9500,170
2025-09-09,Shampoo,Higiene,Mayorista,15000,11000,69
2025-09-09,Arroz 1kg,Alimentos,Almacen,5500,4200,66
2025-09-10,Detergente,Limpieza,Almacen,7000,5000,155
2025-09-10,Shampoo,Higiene,Supermercado,15000,11000,43
2025-09-10,Galletitas,Alimentos,Almacen,5000,3500,141
2025-09-10,Papel Higienico,Higiene,Almacen,18000,13000,137
2025-09-10,Arroz 1kg,Alimentos,Almacen,5500,4200,186
2025-09-10,Arroz 1kg,Alimentos,Supermercado,5500,4200,62
2025-09-10,Papel Higienico,Higiene,Supermercado,18000,13000,23
2025-09-10,Galletitas,Alimentos,Mayorista,5000,3500,199
2025-09-10,Aceite 900ml,Alimentos,Supermercado,12000,9500,199
2025-09-10,Shampoo,Higiene,Supermercado,15000,11000,97
2025-09-10,Detergente,Limpieza,Mayorista,7000,5000,63
2025-09-11,Papel Higienico,Higiene,Supermercado,18000,13000,18
2025-09-11,Aceite 900ml,Alimentos,Mayorista,12000,9500,195
2025-09-11,Detergente,Limpieza,Supermercado,7000,5000,69
2025-09-11,Arroz 1kg,Alimentos,Almacen,5500,4200,98
2025-09-11,Detergente,Limpieza,Almacen,7000,5000,174
2025-09-11,Lavandina,Limpieza,Supermercado,4500,3000,87
2025-09-11,Shampoo,Higiene,Supermercado,15000,11000,53
